"","date2","variable","value"
"670",2019-07-02,"WS01",3.203703704
"671",2019-07-03,"WS01",3.092592593
"672",2019-07-04,"WS01",3.038888889
"673",2019-07-05,"WS01",3.585185185
"674",2019-07-06,"WS01",3.15
"675",2019-07-07,"WS01",3.066666667
"676",2019-07-08,"WS01",2.935185185
"677",2019-07-09,"WS01",3.046296296
"678",2019-07-10,"WS01",3.044444444
"679",2019-07-11,"WS01",3.027777778
"680",2019-07-12,"WS01",3.031481481
"681",2019-07-13,"WS01",2.988888889
"682",2019-07-14,"WS01",3.374074074
"683",2019-07-15,"WS01",3.009259259
"684",2019-07-16,"WS01",2.87037037
"685",2019-07-17,"WS01",3.514814815
"686",2019-07-18,"WS01",3.194444444
"687",2019-07-19,"WS01",2.97962963
"688",2019-07-20,"WS01",2.866666667
"689",2019-07-21,"WS01",2.790740741
"690",2019-07-22,"WS01",2.774074074
"691",2019-07-23,"WS01",3.064814815
"692",2019-07-24,"WS01",2.725925926
"693",2019-07-25,"WS01",2.627777778
"694",2019-07-26,"WS01",2.564814815
"695",2019-07-27,"WS01",2.531481481
"696",2019-07-28,"WS01",2.494444444
"697",2019-07-29,"WS01",2.481481481
"698",2019-07-30,"WS01",2.474074074
"699",2019-07-31,"WS01",2.427777778
"700",2019-08-01,"WS01",2.533333333
"701",2019-08-02,"WS01",2.42962963
"702",2019-08-03,"WS01",2.388888889
"703",2019-08-04,"WS01",2.387037037
"704",2019-08-05,"WS01",2.366666667
"705",2019-08-06,"WS01",2.325925926
"706",2019-08-07,"WS01",2.257407407
"707",2019-08-08,"WS01",2.201851852
"708",2019-08-09,"WS01",2.157407407
"709",2019-08-10,"WS01",2.192592593
"710",2019-08-11,"WS01",2.138888889
"711",2019-08-12,"WS01",2.088888889
"712",2019-08-13,"WS01",2.035185185
"713",2019-08-14,"WS01",2.101851852
"714",2019-08-15,"WS01",2.011111111
"715",2019-08-16,"WS01",1.95
"716",2019-08-17,"WS01",1.912962963
"717",2019-08-18,"WS01",1.92037037
"718",2019-08-19,"WS01",1.892592593
"719",2019-08-20,"WS01",1.925925926
"720",2019-08-21,"WS01",1.892592593
"721",2019-08-22,"WS01",1.914814815
"722",2019-08-23,"WS01",2.318518519
"723",2019-08-24,"WS01",1.918518519
"724",2019-08-25,"WS01",1.877777778
"725",2019-08-26,"WS01",1.927777778
"726",2019-08-27,"WS01",2.17962963
"727",2019-08-28,"WS01",1.862962963
"728",2019-08-29,"WS01",1.798148148
"729",2019-08-30,"WS01",1.753703704
"730",2019-08-31,"WS01",1.722222222
"731",2019-09-01,"WS01",1.692592593
"732",2019-09-02,"WS01",1.668518519
"733",2019-09-03,"WS01",1.633333333
"734",2019-09-04,"WS01",1.609259259
"735",2019-09-05,"WS01",1.575925926
"736",2019-09-06,"WS01",1.538888889
"737",2019-09-07,"WS01",1.509259259
"738",2019-09-08,"WS01",1.498148148
"739",2019-09-09,"WS01",1.490740741
"740",2019-09-10,"WS01",1.461111111
"741",2019-09-11,"WS01",1.453703704
"742",2019-09-12,"WS01",1.431481481
"743",2019-09-13,"WS01",1.448148148
"744",2019-09-14,"WS01",1.498148148
"745",2019-09-15,"WS01",1.461111111
"746",2019-09-16,"WS01",1.4
"747",2019-09-17,"WS01",1.366666667
"748",2019-09-18,"WS01",1.381481481
"749",2019-09-19,"WS01",1.355555556
"750",2019-09-20,"WS01",1.309259259
"751",2019-09-21,"WS01",1.287037037
"752",2019-09-22,"WS01",1.27037037
"753",2019-09-23,"WS01",1.244444444
"754",2019-09-24,"WS01",1.240740741
"755",2019-09-25,"WS01",1.22037037
"756",2019-09-26,"WS01",1.188888889
"757",2019-09-27,"WS01",1.218518519
"758",2019-09-28,"WS01",2.946296296
"759",2019-09-29,"WS01",1.511111111
"760",2019-09-30,"WS01",1.37962963
"761",2019-10-01,"WS01",1.340740741
"762",2019-10-02,"WS01",1.294444444
"763",2019-10-03,"WS01",1.257407407
"764",2019-10-04,"WS01",1.22962963
"765",2019-10-05,"WS01",1.25
"766",2019-10-06,"WS01",1.314814815
"767",2019-10-07,"WS01",1.316666667
"768",2019-10-08,"WS01",1.459259259
"769",2019-10-09,"WS01",1.3
"770",2019-10-10,"WS01",1.261111111
"771",2019-10-11,"WS01",1.216666667
"772",2019-10-12,"WS01",1.194444444
"773",2019-10-13,"WS01",1.22037037
"774",2019-10-14,"WS01",1.164814815
"775",2019-10-15,"WS01",1.138888889
"776",2019-10-16,"WS01",1.240740741
"777",2019-10-17,"WS01",1.125925926
"778",2019-10-18,"WS01",1.12037037
"779",2019-10-19,"WS01",2.809259259
"780",2019-10-20,"WS01",1.953703704
"781",2019-10-21,"WS01",1.387037037
"782",2019-10-22,"WS01",1.55
"783",2019-10-23,"WS01",1.288888889
"784",2019-10-24,"WS01",1.231481481
"785",2019-10-25,"WS01",2.553703704
"786",2019-10-26,"WS01",3.811111111
"787",2019-10-27,"WS01",5.253703704
"788",2019-10-28,"WS01",2.05
"789",2019-10-29,"WS01",1.696296296
"790",2019-10-30,"WS01",5.425925926
"791",2019-10-31,"WS01",13.59444444
"792",2019-11-01,"WS01",4.996296296
"793",2019-11-02,"WS01",3.005555556
"794",2019-11-03,"WS01",2.472222222
"795",2019-11-04,"WS01",2.222222222
"796",2019-11-05,"WS01",2.059259259
"797",2019-11-06,"WS01",1.933333333
"798",2019-11-07,"WS01",2.109259259
"799",2019-11-08,"WS01",1.957407407
"800",2019-11-09,"WS01",1.835185185
"801",2019-11-10,"WS01",1.8
"802",2019-11-11,"WS01",1.755555556
"803",2019-11-12,"WS01",1.9
"804",2019-11-13,"WS01",1.731481481
"805",2019-11-14,"WS01",1.748148148
"806",2019-11-15,"WS01",1.731481481
"807",2019-11-16,"WS01",1.657407407
"808",2019-11-17,"WS01",1.635185185
"809",2019-11-18,"WS01",1.603703704
"810",2019-11-19,"WS01",1.598148148
"811",2019-11-20,"WS01",1.551851852
"812",2019-11-21,"WS01",1.557407407
"813",2019-11-22,"WS01",1.561111111
"814",2019-11-23,"WS01",2.47962963
"815",2019-11-24,"WS01",1.903703704
"816",2019-11-25,"WS01",1.737037037
"817",2019-11-26,"WS01",1.661111111
"818",2019-11-27,"WS01",1.937037037
"819",2019-11-28,"WS01",1.690740741
"820",2019-11-29,"WS01",1.657407407
"821",2019-11-30,"WS01",1.762962963
"822",2019-12-01,"WS01",2.588888889
"823",2019-12-02,"WS01",1.914814815
"824",2019-12-03,"WS01",1.82962963
"825",2019-12-04,"WS01",1.744444444
"826",2019-12-05,"WS01",1.655555556
"827",2019-12-06,"WS01",1.631481481
"828",2019-12-07,"WS01",1.612962963
"829",2019-12-08,"WS01",1.635185185
"830",2019-12-09,"WS01",1.694444444
"831",2019-12-10,"WS01",3.014814815
"832",2019-12-11,"WS01",2.62962963
"833",2019-12-12,"WS01",2.522222222
"834",2019-12-13,"WS01",3.118518519
"835",2019-12-14,"WS01",3.783333333
"836",2019-12-15,"WS01",3.074074074
"837",2019-12-16,"WS01",2.888888889
"838",2019-12-17,"WS01",5.055555556
"839",2019-12-18,"WS01",3.040740741
"840",2019-12-19,"WS01",2.557407407
"841",2019-12-20,"WS01",2.344444444
"842",2019-12-21,"WS01",2.225925926
"843",2019-12-22,"WS01",2.492592593
"844",2019-12-23,"WS01",3.390740741
"845",2019-12-24,"WS01",2.848148148
"846",2019-12-25,"WS01",2.575925926
"847",2019-12-26,"WS01",2.409259259
"848",2019-12-27,"WS01",2.298148148
"849",2019-12-28,"WS01",2.244444444
"850",2019-12-29,"WS01",2.601851852
"851",2019-12-30,"WS01",3.555555556
"852",2019-12-31,"WS01",2.785185185
"853",2017-09-01,"WS02",1.309722222
"854",2017-09-02,"WS02",0.779166667
"855",2017-09-03,"WS02",0.704166667
"856",2017-09-04,"WS02",0.670833333
"857",2017-09-05,"WS02",0.773611111
"858",2017-09-06,"WS02",1.091666667
"859",2017-09-07,"WS02",0.815277778
"860",2017-09-08,"WS02",0.768055556
"861",2017-09-09,"WS02",0.740277778
"862",2017-09-10,"WS02",0.7125
"863",2017-09-11,"WS02",1.108333333
"864",2017-09-12,"WS02",1.158333333
"865",2017-09-13,"WS02",0.9
"866",2017-09-14,"WS02",0.852777778
"867",2017-09-15,"WS02",0.809722222
"868",2017-09-16,"WS02",0.791666667
"869",2017-09-17,"WS02",0.790277778
"870",2017-09-18,"WS02",0.790277778
"871",2017-09-19,"WS02",0.743055556
"872",2017-09-20,"WS02",0.702777778
"873",2017-09-21,"WS02",0.686111111
"874",2017-09-22,"WS02",0.669444444
"875",2017-09-23,"WS02",0.656944444
"876",2017-09-24,"WS02",0.640277778
"877",2017-09-25,"WS02",0.634722222
"878",2017-09-26,"WS02",0.615277778
"879",2017-09-27,"WS02",0.595833333
"880",2017-09-28,"WS02",0.577777778
"881",2017-09-29,"WS02",0.575
"882",2017-09-30,"WS02",0.556944444
"883",2017-10-01,"WS02",0.527777778
"884",2017-10-02,"WS02",0.530555556
"885",2017-10-03,"WS02",0.511111111
"886",2017-10-04,"WS02",0.481944444
"887",2017-10-05,"WS02",0.470833333
"888",2017-10-06,"WS02",0.4625
"889",2017-10-07,"WS02",0.480555556
"890",2017-10-08,"WS02",3.697222222
"891",2017-10-09,"WS02",1.876388889
"892",2017-10-10,"WS02",1.015277778
"893",2017-10-11,"WS02",0.915277778
"894",2017-10-12,"WS02",0.854166667
"895",2017-10-13,"WS02",0.818055556
"896",2017-10-14,"WS02",0.806944444
"897",2017-10-15,"WS02",0.798611111
"898",2017-10-16,"WS02",0.963888889
"899",2017-10-17,"WS02",0.743055556
"900",2017-10-18,"WS02",0.697222222
"901",2017-10-19,"WS02",0.716666667
"902",2017-10-20,"WS02",0.665277778
"903",2017-10-21,"WS02",0.6625
"904",2017-10-22,"WS02",0.663888889
"905",2017-10-23,"WS02",3.970833333
"906",2017-10-24,"WS02",1.469444444
"907",2017-10-25,"WS02",1.1
"908",2017-10-26,"WS02",1.023611111
"909",2017-10-27,"WS02",0.95
"910",2017-10-28,"WS02",2.106944444
"911",2017-10-29,"WS02",2.009722222
"912",2017-10-30,"WS02",1.416666667
"913",2017-10-31,"WS02",1.238888889
"914",2017-11-01,"WS02",1.152777778
"915",2017-11-02,"WS02",1.083333333
"916",2017-11-03,"WS02",1.051388889
"917",2017-11-04,"WS02",1.023611111
"918",2017-11-05,"WS02",1.008333333
"919",2017-11-06,"WS02",0.993055556
"920",2017-11-07,"WS02",1.748611111
"921",2017-11-08,"WS02",1.361111111
"922",2017-11-09,"WS02",1.206944444
"923",2017-11-10,"WS02",1.126388889
"924",2017-11-11,"WS02",1.081944444
"925",2017-11-12,"WS02",1.102777778
"926",2017-11-13,"WS02",1.069444444
"927",2017-11-14,"WS02",1.047222222
"928",2017-11-15,"WS02",1.025
"929",2017-11-16,"WS02",1.013888889
"930",2017-11-17,"WS02",1
"931",2017-11-18,"WS02",1.070833333
"932",2017-11-19,"WS02",1.1
"933",2017-11-20,"WS02",1.006944444
"934",2017-11-21,"WS02",0.998611111
"935",2017-11-22,"WS02",0.969444444
"936",2017-11-23,"WS02",0.963888889
"937",2017-11-24,"WS02",0.961111111
"938",2017-11-25,"WS02",0.955555556
"939",2017-11-26,"WS02",0.936111111
"940",2017-11-27,"WS02",0.929166667
"941",2017-11-28,"WS02",0.929166667
"942",2017-11-29,"WS02",0.929166667
"943",2017-11-30,"WS02",0.958333333
"944",2017-12-01,"WS02",0.9375
"945",2017-12-02,"WS02",0.922222222
"946",2017-12-03,"WS02",0.893055556
"947",2017-12-04,"WS02",0.890277778
"948",2017-12-05,"WS02",1.165277778
"949",2017-12-06,"WS02",1.013888889
"950",2017-12-07,"WS02",0.944444444
"951",2017-12-08,"WS02",1.072222222
"952",2017-12-09,"WS02",1.266666667
"953",2017-12-10,"WS02",1.031944444
"954",2017-12-11,"WS02",1.093055556
"955",2017-12-12,"WS02",1.229166667
"956",2017-12-13,"WS02",1.151388889
"957",2017-12-14,"WS02",1.130555556
"958",2017-12-15,"WS02",1.098611111
"959",2017-12-16,"WS02",1.077777778
"960",2017-12-17,"WS02",1.070833333
"961",2017-12-18,"WS02",1.054166667
"962",2017-12-19,"WS02",0.990277778
"963",2017-12-20,"WS02",1.695833333
"964",2017-12-21,"WS02",1.301388889
"965",2017-12-22,"WS02",1.204166667
"966",2017-12-23,"WS02",1.609722222
"967",2017-12-24,"WS02",1.509722222
"968",2017-12-25,"WS02",1.238888889
"969",2017-12-26,"WS02",1.184722222
"970",2017-12-27,"WS02",1.183333333
"971",2017-12-28,"WS02",1.143055556
"972",2017-12-29,"WS02",1.134722222
"973",2017-12-30,"WS02",1.111111111
"974",2017-12-31,"WS02",1.094444444
"975",2018-01-01,"WS02",1.048611111
"976",2018-01-02,"WS02",1.031944444
"977",2018-01-03,"WS02",1.052777778
"978",2018-01-04,"WS02",1.018055556
"979",2018-01-05,"WS02",0.990277778
"980",2018-01-06,"WS02",0.975
"981",2018-01-07,"WS02",0.979166667
"982",2018-01-08,"WS02",1.009722222
"983",2018-01-09,"WS02",1.011111111
"984",2018-01-10,"WS02",1.011111111
"985",2018-01-11,"WS02",2.625
"986",2018-01-12,"WS02",4.3375
"987",2018-01-13,"WS02",3.091666667
"988",2018-01-14,"WS02",2.218055556
"989",2018-01-15,"WS02",1.906944444
"990",2018-01-16,"WS02",1.763888889
"991",2018-01-17,"WS02",1.663888889
"992",2018-01-18,"WS02",1.575
"993",2018-01-19,"WS02",1.527777778
"994",2018-01-20,"WS02",1.479166667
"995",2018-01-21,"WS02",1.455555556
"996",2018-01-22,"WS02",1.634722222
"997",2018-01-23,"WS02",1.708333333
"998",2018-01-24,"WS02",1.515277778
"999",2018-01-25,"WS02",1.479166667
"1000",2018-01-26,"WS02",1.431944444
"1001",2018-01-27,"WS02",1.588888889
"1002",2018-01-28,"WS02",2.125
"1003",2018-01-29,"WS02",2.0125
"1004",2018-01-30,"WS02",1.7875
"1005",2018-01-31,"WS02",1.715277778
"1006",2018-02-01,"WS02",1.709722222
"1007",2018-02-02,"WS02",1.638888889
"1008",2018-02-03,"WS02",1.580555556
"1009",2018-02-04,"WS02",3.723611111
"1010",2018-02-05,"WS02",2.943055556
"1011",2018-02-06,"WS02",2.504166667
"1012",2018-02-07,"WS02",5.1375
"1013",2018-02-08,"WS02",4.268055556
"1014",2018-02-09,"WS02",3.429166667
"1015",2018-02-10,"WS02",5.126388889
"1016",2018-02-11,"WS02",37.67916667
"1017",2018-02-12,"WS02",18.01527778
"1018",2018-02-13,"WS02",12.31388889
"1019",2018-02-14,"WS02",10.10416667
"1020",2018-02-15,"WS02",8.725
"1021",2018-02-16,"WS02",7.5625
"1022",2018-02-17,"WS02",6.804166667
"1023",2018-02-18,"WS02",6.120833333
"1024",2018-02-19,"WS02",5.6375
"1025",2018-02-20,"WS02",5.265277778
"1026",2018-02-21,"WS02",6.094444444
"1027",2018-02-22,"WS02",5.579166667
"1028",2018-02-23,"WS02",5.218055556
"1029",2018-02-24,"WS02",5.043055556
"1030",2018-02-25,"WS02",4.9
"1031",2018-02-26,"WS02",4.670833333
"1032",2018-02-27,"WS02",4.441666667
"1033",2018-02-28,"WS02",4.966666667
"1034",2018-03-01,"WS02",7.997222222
"1035",2018-03-02,"WS02",6.966666667
"1036",2018-03-03,"WS02",6.208333333
"1037",2018-03-04,"WS02",5.827777778
"1038",2018-03-05,"WS02",5.615277778
"1039",2018-03-06,"WS02",5.766666667
"1040",2018-03-07,"WS02",5.347222222
"1041",2018-03-08,"WS02",5.077777778
"1042",2018-03-09,"WS02",4.859722222
"1043",2018-03-10,"WS02",4.752777778
"1044",2018-03-11,"WS02",4.679166667
"1045",2018-03-12,"WS02",4.744444444
"1046",2018-03-13,"WS02",4.426388889
"1047",2018-03-14,"WS02",4.290277778
"1048",2018-03-15,"WS02",4.25
"1049",2018-03-16,"WS02",4.170833333
"1050",2018-03-17,"WS02",4.188888889
"1051",2018-03-18,"WS02",4.086111111
"1052",2018-03-19,"WS02",4.163888889
"1053",2018-03-20,"WS02",4.230555556
"1054",2018-03-21,"WS02",3.945833333
"1055",2018-03-22,"WS02",3.7375
"1056",2018-03-23,"WS02",3.6875
"1057",2018-03-24,"WS02",3.7875
"1058",2018-03-25,"WS02",4.029166667
"1059",2018-03-26,"WS02",3.718055556
"1060",2018-03-27,"WS02",3.683333333
"1061",2018-03-28,"WS02",3.623611111
"1062",2018-03-29,"WS02",3.895833333
"1063",2018-03-30,"WS02",3.988888889
"1064",2018-03-31,"WS02",3.747222222
"1065",2018-04-01,"WS02",3.6875
"1066",2018-04-02,"WS02",3.631944444
"1067",2018-04-03,"WS02",3.425
"1068",2018-04-04,"WS02",3.548611111
"1069",2018-04-05,"WS02",3.291666667
"1070",2018-04-06,"WS02",3.322222222
"1071",2018-04-07,"WS02",3.841666667
"1072",2018-04-08,"WS02",3.504166667
"1073",2018-04-09,"WS02",3.401388889
"1074",2018-04-10,"WS02",3.279166667
"1075",2018-04-11,"WS02",3.198611111
"1076",2018-04-12,"WS02",3.170833333
"1077",2018-04-13,"WS02",3.134722222
"1078",2018-04-14,"WS02",3.102777778
"1079",2018-04-15,"WS02",5.525
"1080",2018-04-16,"WS02",5.043055556
"1081",2018-04-17,"WS02",4.393055556
"1082",2018-04-18,"WS02",4.206944444
"1083",2018-04-19,"WS02",4.005555556
"1084",2018-04-20,"WS02",3.841666667
"1085",2018-04-21,"WS02",3.768055556
"1086",2018-04-22,"WS02",3.761111111
"1087",2018-04-23,"WS02",6.5125
"1088",2018-04-24,"WS02",8.680555556
"1089",2018-04-25,"WS02",7.080555556
"1090",2018-04-26,"WS02",6.5375
"1091",2018-04-27,"WS02",6.127777778
"1092",2018-04-28,"WS02",5.681944444
"1093",2018-04-29,"WS02",5.336111111
"1094",2018-04-30,"WS02",5.097222222
"1095",2018-05-01,"WS02",4.947222222
"1096",2018-05-02,"WS02",4.768055556
"1097",2018-05-03,"WS02",4.652777778
"1098",2018-05-04,"WS02",4.504166667
"1099",2018-05-05,"WS02",4.384722222
"1100",2018-05-06,"WS02",4.25
"1101",2018-05-07,"WS02",4.159722222
"1102",2018-05-08,"WS02",4.030555556
"1103",2018-05-09,"WS02",3.895833333
"1104",2018-05-10,"WS02",3.811111111
"1105",2018-05-11,"WS02",3.655555556
"1106",2018-05-12,"WS02",3.493055556
"1107",2018-05-13,"WS02",3.380555556
"1108",2018-05-14,"WS02",3.309722222
"1109",2018-05-15,"WS02",3.323611111
"1110",2018-05-16,"WS02",4.075
"1111",2018-05-17,"WS02",4.623611111
"1112",2018-05-18,"WS02",10.08194444
"1113",2018-05-19,"WS02",5.676388889
"1114",2018-05-20,"WS02",4.801388889
"1115",2018-05-21,"WS02",4.415277778
"1116",2018-05-22,"WS02",4.373611111
"1117",2018-05-23,"WS02",4.234722222
"1118",2018-05-24,"WS02",3.995833333
"1119",2018-05-25,"WS02",3.9625
"1120",2018-05-26,"WS02",4.463888889
"1121",2018-05-27,"WS02",6.938888889
"1122",2018-05-28,"WS02",6.634722222
"1123",2018-05-29,"WS02",14.28194444
"1124",2018-05-30,"WS02",28.79444444
"1125",2018-05-31,"WS02",19.34027778
"1126",2018-06-01,"WS02",14.68194444
"1127",2018-06-02,"WS02",12.15
"1128",2018-06-03,"WS02",10.52361111
"1129",2018-06-04,"WS02",9.205555556
"1130",2018-06-05,"WS02",8.397222222
"1131",2018-06-06,"WS02",7.884722222
"1132",2018-06-07,"WS02",7.279166667
"1133",2018-06-08,"WS02",6.798611111
"1134",2018-06-09,"WS02",6.544444444
"1135",2018-06-10,"WS02",6.411111111
"1136",2018-06-11,"WS02",5.822222222
"1137",2018-06-12,"WS02",5.518055556
"1138",2018-06-13,"WS02",5.325
"1139",2018-06-14,"WS02",5.036111111
"1140",2018-06-15,"WS02",4.793055556
"1141",2018-06-16,"WS02",4.595833333
"1142",2018-06-17,"WS02",4.397222222
"1143",2018-06-18,"WS02",4.231944444
"1144",2018-06-19,"WS02",4.231944444
"1145",2018-06-20,"WS02",3.955555556
"1146",2018-06-21,"WS02",3.783333333
"1147",2018-06-22,"WS02",3.726388889
"1148",2018-06-23,"WS02",3.666666667
"1149",2018-06-24,"WS02",3.459722222
"1150",2018-06-25,"WS02",3.590277778
"1151",2018-06-26,"WS02",3.701388889
"1152",2018-06-27,"WS02",3.611111111
"1153",2018-06-28,"WS02",3.722222222
"1154",2018-06-29,"WS02",3.3375
"1155",2018-06-30,"WS02",3.118055556
"1156",2018-07-01,"WS02",3.072222222
"1157",2018-07-02,"WS02",3.558333333
"1158",2018-07-03,"WS02",2.983333333
"1159",2018-07-04,"WS02",2.797222222
"1160",2018-07-05,"WS02",2.786111111
"1161",2018-07-06,"WS02",2.688888889
"1162",2018-07-07,"WS02",3.384722222
"1163",2018-07-08,"WS02",2.869444444
"1164",2018-07-09,"WS02",2.630555556
"1165",2018-07-10,"WS02",2.572222222
"1166",2018-07-11,"WS02",2.525
"1167",2018-07-12,"WS02",2.658333333
"1168",2018-07-13,"WS02",3.927777778
"1169",2018-07-14,"WS02",3.826388889
"1170",2018-07-15,"WS02",3.025
"1171",2018-07-16,"WS02",4.472222222
"1172",2018-07-17,"WS02",3.531944444
"1173",2018-07-18,"WS02",3.011111111
"1174",2018-07-19,"WS02",2.758333333
"1175",2018-07-20,"WS02",2.605555556
"1176",2018-07-21,"WS02",2.940277778
"1177",2018-07-22,"WS02",2.619444444
"1178",2018-07-23,"WS02",2.529166667
"1179",2018-07-24,"WS02",2.4625
"1180",2018-07-25,"WS02",2.8125
"1181",2018-07-26,"WS02",2.502777778
"1182",2018-07-27,"WS02",2.338888889
"1183",2018-07-28,"WS02",2.238888889
"1184",2018-07-29,"WS02",2.145833333
"1185",2018-07-30,"WS02",2.093055556
"1186",2018-07-31,"WS02",4.181944444
"1187",2018-08-01,"WS02",6.106944444
"1188",2018-08-02,"WS02",8.9875
"1189",2018-08-03,"WS02",19.81944444
"1190",2018-08-04,"WS02",9.294444444
"1191",2018-08-05,"WS02",6.936111111
"1192",2018-08-06,"WS02",8.659722222
"1193",2018-08-07,"WS02",10.4375
"1194",2018-08-08,"WS02",7.690277778
"1195",2018-08-09,"WS02",6.675
"1196",2018-08-10,"WS02",6.036111111
"1197",2018-08-11,"WS02",5.541666667
"1198",2018-08-12,"WS02",5.040277778
"1199",2018-08-13,"WS02",4.666666667
"1200",2018-08-14,"WS02",4.379166667
"1201",2018-08-15,"WS02",4.169444444
"1202",2018-08-16,"WS02",3.979166667
"1203",2018-08-17,"WS02",3.833333333
"1204",2018-08-18,"WS02",3.9
"1205",2018-08-19,"WS02",3.706944444
"1206",2018-08-20,"WS02",3.576388889
"1207",2018-08-21,"WS02",3.384722222
"1208",2018-08-22,"WS02",3.181944444
"1209",2018-08-23,"WS02",3.036111111
"1210",2018-08-24,"WS02",2.916666667
"1211",2018-08-25,"WS02",2.845833333
"1212",2018-08-26,"WS02",2.768055556
"1213",2018-08-27,"WS02",2.675
"1214",2018-08-28,"WS02",2.5875
"1215",2018-08-29,"WS02",2.534722222
"1216",2018-08-30,"WS02",2.477777778
"1217",2018-08-31,"WS02",2.456944444
"1218",2018-09-01,"WS02",2.377777778
"1219",2018-09-02,"WS02",2.252777778
"1220",2018-09-03,"WS02",2.165277778
"1221",2018-09-04,"WS02",2.179166667
"1222",2018-09-05,"WS02",2.169444444
"1223",2018-09-06,"WS02",2.438888889
"1224",2018-09-07,"WS02",2.190277778
"1225",2018-09-08,"WS02",2.127777778
"1226",2018-09-09,"WS02",2.509722222
"1227",2018-09-10,"WS02",2.3875
"1228",2018-09-11,"WS02",2.402777778
"1229",2018-09-12,"WS02",2.213888889
"1230",2018-09-13,"WS02",2.120833333
"1231",2018-09-14,"WS02",2.05
"1232",2018-09-15,"WS02",1.977777778
"1233",2018-09-16,"WS02",2.179166667
"1234",2018-09-17,"WS02",2.063888889
"1235",2018-09-18,"WS02",1.9375
"1236",2018-09-19,"WS02",1.854166667
"1237",2018-09-20,"WS02",1.816666667
"1238",2018-09-21,"WS02",1.743055556
"1239",2018-09-22,"WS02",1.7125
"1240",2018-09-23,"WS02",1.693055556
"1241",2018-09-24,"WS02",1.720833333
"1242",2018-09-25,"WS02",2.009722222
"1243",2018-09-26,"WS02",1.9
"1244",2018-09-27,"WS02",2.618055556
"1245",2018-09-28,"WS02",2.084722222
"1246",2018-09-29,"WS02",1.877777778
"1247",2018-09-30,"WS02",1.783333333
"1248",2018-10-01,"WS02",1.688888889
"1249",2018-10-02,"WS02",1.672222222
"1250",2018-10-03,"WS02",1.647222222
"1251",2018-10-04,"WS02",1.606944444
"1252",2018-10-05,"WS02",1.588888889
"1253",2018-10-06,"WS02",1.555555556
"1254",2018-10-07,"WS02",1.527777778
"1255",2018-10-08,"WS02",1.533333333
"1256",2018-10-09,"WS02",1.415277778
"1257",2018-10-10,"WS02",1.708333333
"1258",2018-10-11,"WS02",2.702777778
"1259",2018-10-12,"WS02",1.598611111
"1260",2018-10-13,"WS02",1.493055556
"1261",2018-10-14,"WS02",1.441666667
"1262",2018-10-15,"WS02",1.413888889
"1263",2018-10-16,"WS02",1.863888889
"1264",2018-10-17,"WS02",1.731944444
